543ODP677AODP 677 Planktonic O-18
Size fraction: medium
ODP 677A 1 deg 12.138' N 83 deg 44' W water depth 3472.3 m
ODP 677B 1 deg 13.006' N 83 deg 43.392' W water depth 3446.8 m
see also proc ODP sci res, vol 111, p227 ff
ages are by astronomical correlation.
Agemodel for 677 27.04.89
format(A16,f8.2,f9.4,A12,f8.2)
sample ID, depth age, species planktonic 18O
A 88/2387ODP677B   27.20   0.7010   GRUBER C    -1.37
A 88/2388ODP677B   27.30   0.7030   GRUBER C    -1.18
A 88/2389ODP677B   27.40   0.7060   GRUBER C    -1.51
A 88/2390ODP677B   27.50   0.7090   GRUBER C    -1.59
A 88/2391ODP677B   27.60   0.7120   GRUBER C    -1.44
A 88/2392ODP677B   27.70   0.7140   GRUBER C    -0.73
A 88/2393ODP677B   27.80   0.7170   GRUBER C    -0.73
A 88/2394ODP677B   27.90   0.7190   GRUBER C    -0.74
A 88/2395ODP677B   28.00   0.7220   GRUBER C    -0.98
A 87/1631ODP679A   28.06   0.7230   GRUBER C    -0.92
A 89/2281ODP677B   28.10   0.7240   GRUBER C    -0.94
A 87/1632ODP677A   28.14   0.7250   GRUBER C    -1.11
A 89/2282ODP677B   28.20   0.7270   GRUBER C    -1.17
A 87/1633ODP677A   28.24   0.7280   GRUBER C    -1.28
A 89/2283ODP677B   28.30   0.7290   GRUBER C    -1.29
A 87/1634ODP677A   28.34   0.7310   GRUBER C    -1.42
A 89/2284ODP677B   28.40   0.7320   GRUBER C    -1.45
A 87/1635ODP677A   28.41   0.7320   GRUBER C    -1.36
A 87/1636ODP677A   28.77   0.7420   GRUBER C    -0.98
A 87/1637ODP677A   28.85   0.7440   GRUBER C    -1.06
A 87/1638ODP677A   28.95   0.7460   GRUBER C    -0.94
A 87/1639ODP677A   29.05   0.7490   GRUBER C    -0.96
A 87/1640ODP677A   29.12   0.7500   GRUBER C    -0.80
A 87/1641ODP677A   29.25   0.7540   GRUBER C    -1.10
A 87/1642ODP677A   29.35   0.7560   GRUBER C    -1.14
A 87/1643ODP677A   29.46   0.7590   GRUBER C    -1.07
A 87/1644ODP677A   29.55   0.7610   GRUBER C    -1.14
A 87/1645ODP677A   29.65   0.7640   GRUBER C    -1.39
A 87/1646ODP677A   29.75   0.7670   GRUBER C    -1.31
A 87/1647ODP677A   29.85   0.7690   GRUBER C    -1.74
A 87/1648ODP677A   29.94   0.7710   GRUBER C    -1.57
A 87/1649ODP677A   30.05   0.7740   GRUBER C    -1.77
A 87/1650ODP677A   30.16   0.7770   GRUBER C    -1.72
A 87/1671ODP677A   30.24   0.7790   GRUBER C    -1.71
A 87/1672ODP677A   30.31   0.7810   GRUBER C    -1.74
A 87/1673ODP677A   30.43   0.7840   GRUBER C    -2.11
A 87/1674ODP677A   30.55   0.7860   GRUBER C    -1.63
A 87/1675ODP677A   30.65   0.7880   GRUBER C    -1.47
A 87/1676ODP677A   30.74   0.7900   GRUBER C    -1.13
A 87/1677ODP677A   30.85   0.7920   GRUBER C    -0.66
A 87/1678ODP677A   30.95   0.7940   GRUBER C    -0.62
A 87/1679ODP677A   31.05   0.7960   GRUBER C    -0.67
A 87/1680ODP677A   31.15   0.7980   GRUBER C    -0.73
A 87/1681ODP677A   31.25   0.7990   GRUBER C    -0.49
A 87/1682ODP677A   31.35   0.8010   GRUBER C    -0.88
A 87/1683ODP677A   31.45   0.8030   GRUBER C    -1.07
A 87/1684ODP677A   31.52   0.8040   GRUBER C    -1.18
A 87/1685ODP677A   31.62   0.8060   GRUBER C    -1.08
A 87/1686ODP677A   31.74   0.8090   GRUBER C    -1.09
A 87/1687ODP677A   31.84   0.8100   GRUBER C    -1.32
A 87/1688ODP677A   31.93   0.8120   GRUBER C    -1.31
A 89/ 279ODP677A   31.93   0.8120   GRUBER C    -1.47
A 87/1736ODP677A   32.04   0.8140   GRUBER C    -1.27
A 89/ 278ODP677A   32.04   0.8140   GRUBER C    -1.72
A 87/1689ODP677A   32.15   0.8160   GRUBER C    -1.67
A 89/ 277ODP677A   32.15   0.8160   GRUBER C    -1.75
A 87/1690ODP677A   32.25   0.8180   GRUBER C    -1.38
A 89/ 276ODP677A   32.25   0.8180   GRUBER C    -1.43
A 87/1691ODP677A   32.35   0.8200   GRUBER C    -1.61
A 89/ 332ODP677A   32.35   0.8200   GRUBER C    -1.89
A 87/1692ODP677A   32.45   0.8220   GRUBER C    -1.88
A 89/ 275ODP677A   32.45   0.8220   GRUBER C    -1.77
A 87/1693ODP677A   32.55   0.8250   GRUBER C    -1.74
A 89/ 274ODP677A   32.55   0.8250   GRUBER C    -1.70
A 87/1694ODP677A   32.65   0.8280   GRUBER C    -1.39
A 89/ 273ODP677A   32.65   0.8280   GRUBER C    -1.57
A 87/1695ODP677A   32.75   0.8310   GRUBER C    -1.71
A 89/ 272ODP677A   32.75   0.8310   GRUBER C    -1.75
A 87/1696ODP677A   32.85   0.8340   GRUBER C    -1.62
A 89/ 271ODP677A   32.85   0.8340   GRUBER C    -1.75
A 87/1697ODP677A   32.95   0.8370   GRUBER C    -1.75
A 89/ 270ODP677A   32.95   0.8370   GRUBER C    -1.72
A 87/1698ODP677A   33.05   0.8400   GRUBER C    -1.83
A 89/ 269ODP677A   33.05   0.8400   GRUBER C    -1.77
A 87/1699ODP677A   33.15   0.8430   GRUBER C    -1.60
A 88/ 845ODP677A   33.15   0.8430   GRUBER C    -1.75
A 89/ 268ODP677A   33.15   0.8430   GRUBER C    -1.87
A 87/1700ODP677A   33.25   0.8460   GRUBER C    -1.39
A 88/ 780ODP677A   33.25   0.8460   GRUBER C    -1.44
A 89/ 267ODP677A   33.25   0.8460   GRUBER C    -1.52
A 87/1713ODP677A   33.34   0.8480   GRUBER C    -1.61
A 89/ 266ODP677A   33.34   0.8480   GRUBER C    -1.60
A 87/1702ODP677A   33.43   0.8510   GRUBER C    -1.65
A 89/ 265ODP677A   33.43   0.8510   GRUBER C    -1.60
A 87/1703ODP677A   33.55   0.8540   GRUBER C    -1.65
A 89/ 264ODP677A   33.55   0.8540   GRUBER C    -1.80
A 87/1704ODP677A   33.65   0.8570   GRUBER C    -1.65
A 89/ 263ODP677A   33.65   0.8570   GRUBER C    -1.78
A 87/1705ODP677A   33.75   0.8600   GRUBER C    -1.92
A 89/ 262ODP677A   33.75   0.8600   GRUBER C    -1.71
A 87/1706ODP677A   33.85   0.8620   GRUBER C    -1.70
A 87/1707ODP677A   33.95   0.8650   GRUBER C    -0.64
A 89/ 157ODP677A   33.95   0.8650   GRUBER C    -0.89
A 89/ 223ODP677A   33.95   0.8650   GRUBER C    -0.80
A 87/1708ODP677A   34.05   0.8670   GRUBER C    -0.35
A 89/ 128ODP677A   34.05   0.8670   GRUBER C    -0.83
A 87/1711ODP677A   34.15   0.8700   GRUBER C    -0.36
A 89/ 130ODP677A   34.15   0.8700   GRUBER C    -0.35
A 87/1709ODP677A   34.25   0.8720   GRUBER C    -0.46
A 89/ 131ODP677A   34.25   0.8720   GRUBER C    -0.27
A 87/1710ODP677A   34.35   0.8750   GRUBER C    -0.28
A 89/ 132ODP677A   34.35   0.8750   GRUBER C    -0.40
A 87/1712ODP677A   34.45   0.8770   GRUBER C    -0.74
A 89/ 133ODP677A   34.45   0.8770   GRUBER C    -0.81
A 87/1714ODP677A   34.55   0.8800   GRUBER C    -0.70
A 89/ 134ODP677A   34.55   0.8800   GRUBER C    -0.95
A 89/ 135ODP677A   34.65   0.8820   GRUBER C    -0.70
A 89/ 222ODP677A   34.65   0.8820   GRUBER C    -0.73
A 87/1715ODP677A   34.67   0.8830   GRUBER C    -0.10
A 89/ 135ODP677A   34.67   0.8830   GRUBER C    -0.70
A 89/2285ODP677B   34.70   0.8840   GRUBER C    -0.83
A 87/1716ODP677A   34.75   0.8850   GRUBER C    -0.64
A 89/ 136ODP677A   34.75   0.8850   GRUBER C    -0.74
A 89/2286ODP677B   34.80   0.8860   GRUBER C    -0.75
A 87/1717ODP677A   34.85   0.8870   GRUBER C    -0.82
A 89/ 137ODP677A   34.85   0.8870   GRUBER C    -0.69
A 89/2287ODP677B   34.90   0.8890   GRUBER C    -0.69
A 87/1718ODP677A   34.93   0.8890   GRUBER C    -0.69
A 89/ 138ODP677A   34.93   0.8890   GRUBER C    -0.78
A 89/2288ODP677B   35.03   0.8920   GRUBER C    -0.68
A 87/1719ODP677A   35.05   0.8920   GRUBER C    -0.71
A 89/ 139ODP677A   35.05   0.8920   GRUBER C    -0.74
A 89/2289ODP677B   35.10   0.8940   GRUBER C    -0.73
A 87/1720ODP677A   35.15   0.8950   GRUBER C    -0.89
A 89/ 140ODP677A   35.15   0.8950   GRUBER C    -0.96
A 89/2290ODP677B   35.20   0.8960   GRUBER C    -0.75
A 87/1721ODP677A   35.25   0.8970   GRUBER C    -1.22
A 89/ 141ODP677A   35.25   0.8970   GRUBER C    -1.18
A 89/2291ODP677B   35.30   0.8990   GRUBER C    -0.92
A 87/1722ODP677A   35.35   0.9000   GRUBER C    -0.96
A 89/ 142ODP677A   35.35   0.9000   GRUBER C    -1.01
A 89/2292ODP677B   35.36   0.9000   GRUBER C    -1.30
A 87/1723ODP677A   35.45   0.9020   GRUBER C    -1.02
A 89/ 143ODP677A   35.45   0.9020   GRUBER C    -1.32
A 89/2293ODP677B   35.50   0.9040   GRUBER C    -1.30
A 87/1724ODP677A   35.55   0.9050   GRUBER C    -1.35
A 89/ 144ODP677A   35.55   0.9050   GRUBER C    -1.45
A 89/2294ODP677B   35.60   0.9060   GRUBER C    -1.34
A 87/1725ODP677A   35.65   0.9070   GRUBER C    -1.09
A 89/ 145ODP677A   35.65   0.9070   GRUBER C    -1.34
A 89/2295ODP677B   35.73   0.9090   GRUBER C    -1.25
A 87/1726ODP677A   35.75   0.9100   GRUBER C    -1.05
A 89/ 146ODP677A   35.75   0.9100   GRUBER C    -1.26
A 89/2296ODP677B   35.80   0.9110   GRUBER C    -1.36
A 87/1727ODP677A   35.85   0.9120   GRUBER C    -0.81
A 89/ 221ODP677A   35.85   0.9120   GRUBER C    -0.76
A 89/2297ODP677B   35.88   0.9130   GRUBER C    -0.80
A 89/2298ODP677B   36.00   0.9160   GRUBER C    -0.96
A 87/1728ODP677A   36.05   0.9170   GRUBER C    -0.92
A 89/ 148ODP677A   36.05   0.9170   GRUBER C    -0.95
A 89/2299ODP677B   36.10   0.9180   GRUBER C    -0.95
A 87/1729ODP677A   36.15   0.9200   GRUBER C    -0.77
A 89/ 149ODP677A   36.15   0.9200   GRUBER C    -1.20
A 89/2300ODP677B   36.20   0.9210   GRUBER C    -1.03
A 87/1861ODP677A   36.25   0.9220   GRUBER C    -0.84
A 89/ 150ODP677A   36.25   0.9220   GRUBER C    -1.00
A 89/2301ODP677B   36.30   0.9230   GRUBER C    -1.16
A 87/1730ODP677A   36.35   0.9250   GRUBER C    -1.11
A 89/ 151ODP677A   36.35   0.9250   GRUBER C    -1.14
A 89/ 152ODP677A   36.43   0.9270   GRUBER C    -1.43
A 89/2303ODP677B   36.50   0.9280   GRUBER C    -1.25
A 89/2448ODP677B   36.50   0.9280   GRUBER C    -1.26
A 87/1732ODP677A   36.55   0.9300   GRUBER C    -1.35
A 89/ 153ODP677A   36.55   0.9300   GRUBER C    -1.48
A 89/2304ODP677B   36.60   0.9310   GRUBER C    -1.43
A 87/1733ODP677A   36.65   0.9320   GRUBER C    -1.21
A 89/ 154ODP677A   36.65   0.9320   GRUBER C    -1.24
A 89/2449ODP677B   36.70   0.9330   GRUBER C    -1.34
A 87/1734ODP677A   36.75   0.9350   GRUBER C    -1.16
A 89/ 155ODP677A   36.75   0.9350   GRUBER C    -1.44
A 89/2306ODP677B   36.80   0.9360   GRUBER C    -1.36
A 87/1735ODP677A   36.85   0.9370   GRUBER C    -1.25
A 89/ 156ODP677A   36.85   0.9370   GRUBER C    -1.40
A 89/2307ODP677B   36.92   0.9390   GRUBER C    -1.72
A 89/2308ODP677B   37.00   0.9410   GRUBER C    -1.35
A 87/1765ODP677A   37.05   0.9420   GRUBER C    -1.46
A 89/2309ODP677B   37.10   0.9430   GRUBER C    -1.55
A 87/1766ODP677A   37.15   0.9450   GRUBER C    -1.65
A 89/2310ODP677B   37.23   0.9470   GRUBER C    -1.76
A 87/1768ODP677A   37.25   0.9470   GRUBER C    -1.82
A 89/2440ODP677B   37.30   0.9480   GRUBER C    -1.89
A 87/1769ODP677A   37.36   0.9500   GRUBER C    -2.28
A 89/2441ODP677B   37.41   0.9510   GRUBER C    -1.73
A 87/1770ODP677A   37.45   0.9520   GRUBER C    -1.82
A 89/2442ODP677B   37.50   0.9530   GRUBER C    -2.24
A 87/1781ODP677A   37.55   0.9550   GRUBER C    -1.75
A 89/2443ODP677B   37.60   0.9560   GRUBER C    -1.61
A 87/1782ODP677A   37.65   0.9570   GRUBER C    -1.61
A 87/2162ODP677B   37.65   0.9570   GRUBER C    -1.22
A 87/1783ODP677A   37.75   0.9600   GRUBER C    -1.11
A 87/2163ODP677B   37.75   0.9600   GRUBER C    -0.97
A 87/1784ODP677A   37.85   0.9620   GRUBER C    -0.83
A 87/2164ODP677B   37.85   0.9620   GRUBER C    -0.63
A 87/1785ODP677A   37.95   0.9650   GRUBER C    -1.17
A 87/2165ODP677B   37.95   0.9650   GRUBER C    -0.87
A 87/1786ODP677A   38.02   0.9670   GRUBER C    -0.85
A 87/2166ODP677B   38.05   0.9670   GRUBER C    -1.38
A 87/1908ODP677A   38.15   0.9700   GRUBER BC   -1.70
A 87/2167ODP677B   38.15   0.9700   GRUBER C    -1.38
A 87/1788ODP677A   38.25   0.9720   GRUBER C    -1.51
A 87/2168ODP677B   38.25   0.9720   GRUBER C    -1.71
A 87/1789ODP677A   38.33   0.9740   GRUBER C    -1.68
A 87/2169ODP677B   38.35   0.9750   GRUBER C    -1.37
A 87/1790ODP677A   38.43   0.9770   GRUBER C    -1.82
A 87/2170ODP677B   38.45   0.9780   GRUBER C    -1.80
A 87/1862ODP677A   38.55   0.9810   GRUBER C    -1.47
A 87/2171ODP677B   38.55   0.9810   GRUBER C    -1.25
A 87/1863ODP677A   38.65   0.9830   GRUBER C    -1.19
A 87/2172ODP677B   38.65   0.9830   GRUBER C    -1.62
A 87/2141ODP677A   38.75   0.9860   GRUBER C    -1.16
A 87/2173ODP677B   38.75   0.9860   GRUBER C    -1.43
A 87/2174ODP677B   38.85   0.9890   GRUBER C    -1.36
A 87/1864ODP677A   38.86   0.9890   GRUBER C    -1.31
A 87/1865ODP677A   38.95   0.9920   GRUBER C    -1.61
A 87/2175ODP677B   38.95   0.9920   GRUBER C    -1.34
A 87/1866ODP677A   39.05   0.9950   GRUBER C    -1.47
A 87/2176ODP677B   39.05   0.9950   GRUBER C    -1.56
A 87/1867ODP677A   39.15   0.9970   GRUBER C    -1.55
A 87/1868ODP677A   39.25   1.0000   GRUBER C    -1.44
A 87/1869ODP677A   39.35   1.0020   GRUBER C    -1.20
A 87/1870ODP677A   39.46   1.0040   GRUBER C    -1.12
A 87/1881ODP677A   39.57   1.0080   GRUBER C    -1.14
A 87/1882ODP677A   39.65   1.0110   GRUBER C    -1.35
A 87/1883ODP677A   39.75   1.0150   GRUBER C    -1.55
A 87/1884ODP677A   39.83   1.0170   GRUBER C    -1.26
A 87/1885ODP677A   39.92   1.0210   GRUBER C    -1.40
A 87/1886ODP677A   40.05   1.0260   GRUBER C    -1.71
A 87/1887ODP677A   40.15   1.0280   GRUBER C    -1.69
A 87/1888ODP677A   40.25   1.0290   GRUBER C    -1.56
A 87/1889ODP677A   40.35   1.0300   GRUBER C    -1.28
A 87/1890ODP677A   40.45   1.0310   GRUBER C    -1.16
A 87/1893ODP677A   40.55   1.0330   GRUBER C    -1.25
A 87/1894ODP677A   40.63   1.0340   GRUBER C    -1.11
A 87/1895ODP677A   40.75   1.0370   GRUBER C    -1.35
A 87/1896ODP677A   40.85   1.0400   GRUBER C    -1.50
A 87/1897ODP677A   40.95   1.0420   GRUBER C    -1.29
A 87/1898ODP677A   41.01   1.0440   GRUBER C    -1.50
A 87/1899ODP677A   41.15   1.0470   GRUBER C    -1.37
A 87/1900ODP677A   41.25   1.0500   GRUBER C    -1.36
A 87/1901ODP677A   41.33   1.0520   GRUBER C    -1.38
A 87/1902ODP677A   41.42   1.0540   GRUBER C    -1.46
A 87/1903ODP677A   41.55   1.0580   GRUBER C    -1.20
A 87/1904ODP677A   41.65   1.0600   GRUBER C    -1.47
A 87/1905ODP677A   41.75   1.0630   GRUBER C    -1.83
A 87/1906ODP677A   41.85   1.0650   GRUBER C    -1.87
A 87/1907ODP677A   41.95   1.0680   GRUBER C    -2.07
A 87/1909ODP677A   42.05   1.0700   GRUBER C    -1.87
A 87/1910ODP677A   42.15   1.0730   GRUBER C    -1.65
A 87/1921ODP677A   42.25   1.0750   GRUBER C    -1.31
A 87/1922ODP677A   42.35   1.0770   GRUBER C    -1.32
A 87/1923ODP677A   42.45   1.0790   GRUBER C    -1.40
A 87/1924ODP677A   42.52   1.0810   GRUBER C    -1.14
A 87/1925ODP677A   42.65   1.0840   GRUBER C    -1.10
A 87/1926ODP677A   42.75   1.0860   GRUBER C    -1.28
A 87/1927ODP677A   42.83   1.0880   GRUBER C    -1.42
A 87/1928ODP677A   42.92   1.0900   GRUBER C    -1.49
A 87/1929ODP677A   43.05   1.0940   GRUBER C    -1.22
A 87/1930ODP677A   43.15   1.0980   GRUBER C    -0.98
A 87/1941ODP677A   43.25   1.1010   GRUBER C    -0.97
A 87/1942ODP677A   43.35   1.1040   GRUBER C    -1.08
A 87/1943ODP677A   43.45   1.1080   GRUBER C    -1.41
A 87/1944ODP677A   43.55   1.1110   GRUBER C    -1.81
A 87/1945ODP677A   43.65   1.1130   GRUBER C    -1.57
A 87/1946ODP677A   43.75   1.1150   GRUBER C    -1.26
A 87/1947ODP677A   43.85   1.1160   GRUBER C    -1.05
A 87/1948ODP677A   43.95   1.1180   GRUBER C    -1.27
A 87/1949ODP677A   44.01   1.1190   GRUBER C    -0.99
A 87/1950ODP677A   44.15   1.1220   GRUBER C    -1.05
A 89/2376ODP677B   44.20   1.1230   GRUBER C    -1.14
A 87/1971ODP677A   44.25   1.1240   GRUBER C    -0.64
A 89/2377ODP677B   44.30   1.1240   GRUBER C    -0.97
A 87/1972ODP677A   44.33   1.1250   GRUBER C    -0.59
A 89/2378ODP677B   44.38   1.1260   GRUBER C    -0.96
A 87/1973ODP677A   44.42   1.1270   GRUBER C    -0.92
A 89/2450ODP677B   44.53   1.1290   GRUBER C    -0.98
A 87/1974ODP677A   44.55   1.1290   GRUBER C    -0.97
A 89/2380ODP677B   44.60   1.1300   GRUBER C    -1.19
A 87/1975ODP677A   44.65   1.1310   GRUBER C    -1.15
A 89/2381ODP677B   44.70   1.1320   GRUBER C    -1.18
A 89/2382ODP677B   44.80   1.1340   GRUBER C    -1.10
A 87/1976ODP677A   44.85   1.1350   GRUBER C    -1.30
A 89/2383ODP677B   44.91   1.1360   GRUBER C    -1.43
A 87/1977ODP677A   44.95   1.1360   GRUBER C    -1.21
A 89/2384ODP677B   45.02   1.1380   GRUBER C    -1.34
A 87/1978ODP677A   45.05   1.1380   GRUBER C    -1.48
A 89/2385ODP677B   45.10   1.1390   GRUBER C    -1.17
A 87/1979ODP677A   45.15   1.1400   GRUBER C    -1.19
A 89/2386ODP677B   45.23   1.1420   GRUBER C    -1.40
A 89/2387ODP677B   45.30   1.1430   GRUBER C    -1.37
A 89/2388ODP677B   45.41   1.1450   GRUBER C    -1.71
A 89/2389ODP677B   45.51   1.1470   GRUBER C    -1.55
A 89/2390ODP677B   45.60   1.1480   GRUBER C    -1.48
A 89/2361ODP677B   45.70   1.1500   GRUBER C    -1.64
A 89/2362ODP677B   45.80   1.1520   GRUBER C    -1.56
A 89/2363ODP677B   45.91   1.1540   GRUBER C    -1.64
A 89/2365ODP677B   46.00   1.1550   GRUBER C    -1.67
A 89/2364ODP677B   46.10   1.1570   GRUBER C    -1.91
A 89/2366ODP677B   46.20   1.1590   GRUBER C    -1.83
A 89/2367ODP677B   46.30   1.1600   GRUBER C    -1.99
A 87/1982ODP677A   46.35   1.1610   GRUBER C    -1.93
A 89/2368ODP677B   46.41   1.1620   GRUBER C    -1.87
A 87/1983ODP677A   46.45   1.1630   GRUBER C    -2.16
A 89/2369ODP677B   46.51   1.1640   GRUBER C    -1.80
A 87/1984ODP677A   46.55   1.1650   GRUBER C    -1.84
A 89/2370ODP677B   46.60   1.1650   GRUBER C    -1.66
A 87/1985ODP677A   46.65   1.1660   GRUBER C    -1.82
A 89/2372ODP677B   46.73   1.1670   GRUBER C    -1.83
A 87/1986ODP677A   46.75   1.1680   GRUBER C    -1.45
A 89/2445ODP677B   46.80   1.1680   GRUBER C    -1.43
A 87/1987ODP677A   46.87   1.1700   GRUBER C    -1.35
A 89/2373ODP677B   46.91   1.1700   GRUBER C    -1.38
A 87/1988ODP677A   46.95   1.1710   GRUBER C    -1.39
A 89/2374ODP677B   47.00   1.1720   GRUBER C    -1.51
A 87/1989ODP677A   47.03   1.1720   GRUBER C    -1.24
A 89/2375ODP677B   47.10   1.1750   GRUBER C    -1.44
A 87/1990ODP677A   47.15   1.1770   GRUBER C    -1.57
A 88/2396ODP677B   47.15   1.1770   GRUBER C    -1.68
A 87/2031ODP677A   47.25   1.1810   GRUBER C    -1.64
A 88/2542ODP677B   47.25   1.1810   GRUBER C    -1.85
A 87/2032ODP677A   47.35   1.1860   GRUBER C    -1.49
A 88/2398ODP677B   47.35   1.1860   GRUBER C    -1.74
A 87/2033ODP677A   47.45   1.1900   GRUBER C    -1.57
A 88/2399ODP677B   47.45   1.1900   GRUBER C    -1.72
A 88/2400ODP677B   47.55   1.1940   GRUBER C    -1.78
A 87/2034ODP677A   47.56   1.1950   GRUBER C    -1.34
A 87/2035ODP677A   47.65   1.1990   GRUBER C    -1.24
A 88/2401ODP677B   47.65   1.1990   GRUBER C    -1.11
A 87/2036ODP677A   47.75   1.2030   GRUBER C    -0.94
A 88/2402ODP677B   47.75   1.2030   GRUBER C    -1.13
A 87/2037ODP677A   47.85   1.2070   GRUBER C    -0.87
A 88/2403ODP677B   47.85   1.2070   GRUBER C    -1.03
A 87/2038ODP677A   47.95   1.2100   GRUBER C    -1.00
A 88/2404ODP677B   47.95   1.2100   GRUBER C    -1.02
A 87/2039ODP677A   48.05   1.2120   GRUBER C    -0.93
A 88/2405ODP677B   48.05   1.2120   GRUBER C    -1.17
A 87/2040ODP677A   48.15   1.2140   GRUBER C    -0.97
A 88/2406ODP677B   48.15   1.2140   GRUBER C    -1.29
A 87/2051ODP677A   48.25   1.2160   GRUBER C    -1.08
A 88/2407ODP677B   48.25   1.2160   GRUBER C    -1.41
A 87/2052ODP677A   48.35   1.2170   GRUBER C    -1.18
A 88/2408ODP677B   48.35   1.2170   GRUBER C    -1.34
A 87/2053ODP677A   48.45   1.2190   GRUBER C    -1.40
A 88/2409ODP677B   48.45   1.2190   GRUBER C    -1.49
A 87/2054ODP677A   48.53   1.2210   GRUBER C    -1.45
A 88/2410ODP677B   48.55   1.2210   GRUBER C    -1.41
A 87/2055ODP677A   48.65   1.2230   GRUBER C    -1.01
A 87/2056ODP677A   48.75   1.2250   GRUBER C    -1.33
A 87/2057ODP677A   48.85   1.2260   GRUBER C    -1.70
A 87/2058ODP677A   48.95   1.2280   GRUBER C    -1.51
A 87/2059ODP677A   49.06   1.2300   GRUBER C    -1.73
A 87/2060ODP677A   49.15   1.2320   GRUBER C    -1.88
A 87/2061ODP677A   49.25   1.2340   GRUBER C    -1.66
A 87/2062ODP677A   49.35   1.2350   GRUBER C    -1.79
A 87/2063ODP677A   49.45   1.2370   GRUBER C    -1.27
A 87/2081ODP677A   49.45   1.2370   GRUBER C    -1.19
A 87/2064ODP677A   49.55   1.2390   GRUBER C    -1.97
A 87/2065ODP677A   49.66   1.2410   GRUBER C    -1.87
A 87/2066ODP677A   49.75   1.2420   GRUBER C    -1.57
A 87/2067ODP677A   49.85   1.2440   GRUBER C    -1.49
A 87/2068ODP677A   49.95   1.2460   GRUBER C    -1.13
A 87/2069ODP677A   50.05   1.2470   GRUBER C    -0.62
A 87/2070ODP677A   50.15   1.2490   GRUBER C    -0.60
A 87/2071ODP677A   50.65   1.2620   GRUBER C    -1.19
A 87/2072ODP677A   50.75   1.2640   GRUBER C    -1.20
A 87/2073ODP677A   50.85   1.2660   GRUBER C    -1.33
A 87/2074ODP677A   50.93   1.2680   GRUBER C    -1.56
A 87/2075ODP677A   51.04   1.2710   GRUBER C    -1.10
A 87/2076ODP677A   51.15   1.2740   GRUBER C    -1.12
A 87/2077ODP677A   51.24   1.2760   GRUBER C    -1.47
A 87/2078ODP677A   51.34   1.2790   GRUBER C    -1.50
A 87/2079ODP677A   51.44   1.2810   GRUBER C    -1.61
A 87/2080ODP677A   51.51   1.2830   GRUBER C    -1.20
A 87/2082ODP677A   51.65   1.2860   GRUBER C    -1.06
A 87/2083ODP677A   51.75   1.2880   GRUBER C    -1.08
A 87/2084ODP677A   51.85   1.2900   GRUBER C    -0.88
A 87/2085ODP677A   51.95   1.2930   GRUBER C    -0.84
A 87/2086ODP677A   52.06   1.2950   GRUBER C    -1.01
A 87/2087ODP677A   52.14   1.2970   GRUBER C    -0.76
A 87/2088ODP677A   52.25   1.3000   GRUBER C    -0.91
A 87/2089ODP677A   52.35   1.3020   GRUBER C    -0.80
A 88/2457ODP677B   52.35   1.3020   GRUBER C    -1.11
A 87/2090ODP677A   52.45   1.3040   GRUBER C    -0.95
A 88/2458ODP677B   52.45   1.3040   GRUBER C    -1.12
A 87/2091ODP677A   52.55   1.3070   GRUBER C    -1.44
A 88/2459ODP677B   52.55   1.3070   GRUBER C    -1.23
A 87/2092ODP677A   52.65   1.3090   GRUBER C    -1.59
A 88/2460ODP677B   52.65   1.3090   GRUBER C    -1.35
A 87/2093ODP677A   52.75   1.3110   GRUBER C    -1.34
A 88/2544ODP677B   52.75   1.3110   GRUBER C    -1.81
A 87/2094ODP677A   52.84   1.3140   GRUBER C    -1.37
A 88/2545ODP677B   52.85   1.3140   GRUBER C    -1.77
A 87/2095ODP677A   52.95   1.3160   GRUBER C    -1.34
A 88/2546ODP677B   52.95   1.3160   GRUBER C    -1.68
A 87/2096ODP677A   53.03   1.3190   GRUBER C    -1.25
A 88/2547ODP677B   53.06   1.3200   GRUBER C    -1.62
A 87/2097ODP677A   53.15   1.3220   GRUBER C    -1.20
A 88/2548ODP677B   53.15   1.3220   GRUBER C    -1.79
A 87/2098ODP677A   53.25   1.3250   GRUBER C    -1.41
A 88/2549ODP677B   53.25   1.3250   GRUBER C    -1.23
A 87/2099ODP677A   53.35   1.3280   GRUBER C    -1.03
A 88/2550ODP677B   53.35   1.3280   GRUBER C    -1.33
A 87/2100ODP677A   53.45   1.3310   GRUBER C    -1.10
A 88/2551ODP677B   53.45   1.3310   GRUBER C    -1.05
A 88/2552ODP677B   53.55   1.3340   GRUBER C    -1.41
A 87/2142ODP677A   53.65   1.3360   GRUBER C    -1.39
A 88/2553ODP677B   53.65   1.3360   GRUBER C    -1.49
A 87/2143ODP677A   53.75   1.3380   GRUBER C    -1.32
A 88/2554ODP677B   53.75   1.3380   GRUBER C    -1.35
A 87/2144ODP677A   53.85   1.3400   GRUBER C    -1.40
A 88/2555ODP677B   53.85   1.3400   GRUBER C    -1.35
A 87/2145ODP677A   53.95   1.3420   GRUBER C    -0.83
A 87/2146ODP677A   54.05   1.3440   GRUBER C    -1.05
A 87/2147ODP677A   54.15   1.3460   GRUBER C    -0.98
A 87/2148ODP677A   54.25   1.3480   GRUBER C    -1.38
A 87/2149ODP677A   54.35   1.3500   GRUBER C    -1.55
A 87/2150ODP677A   54.46   1.3520   GRUBER C    -1.65
